transfer_created_by_customer_time,transfer_received_by_tw_time,transfer_converted_time,transfer_sent_out_by_tw_time,transfer_delivered_to_customer_time,payment_method
3/6/2015 13:33:42,3/9/2015 11:30:40,3/9/2015 11:53:45,3/9/2015 12:06:41,3/9/2015 12:21:41,A
11/5/2015 18:29:00,11/9/2015 12:30:00,11/9/2015 12:36:01,11/9/2015 12:49:04,11/9/2015 13:04:04,A
2/25/2015 7:28:54,2/26/2015 14:18:41,2/26/2015 14:19:59,2/26/2015 14:31:35,2/26/2015 14:46:35,A
9/13/2015 21:48:23,9/15/2015 12:14:48,9/18/2015 0:20:32,9/18/2015 7:16:03,9/18/2015 7:31:03,A
1/22/2015 15:38:32,1/26/2015 11:30:41,1/27/2015 14:30:21,1/27/2015 14:40:46,1/27/2015 14:55:46,A
4/29/2015 17:42:59,5/1/2015 10:56:58,5/1/2015 11:55:04,5/1/2015 12:08:27,5/1/2015 12:23:27,A
2/11/2015 13:49:52,2/11/2015 13:49:53,2/11/2015 13:49:54,2/11/2015 13:49:54,2/11/2015 14:04:54,C
9/8/2015 16:53:06,9/10/2015 13:03:36,9/10/2015 13:27:34,9/10/2015 14:13:08,9/10/2015 14:28:08,A
9/8/2015 11:07:51,9/10/2015 13:03:36,9/10/2015 13:27:34,9/10/2015 14:13:02,9/10/2015 14:28:02,A
6/8/2015 9:38:04,6/12/2015 16:45:00,6/12/2015 17:40:46,6/12/2015 17:53:01,6/12/2015 18:08:01,A
12/5/2015 17:01:09,12/8/2015 11:38:04,12/8/2015 11:52:12,12/8/2015 12:04:05,12/8/2015 12:19:05,A
1/11/2015 20:59:19,1/13/2015 11:05:47,1/13/2015 11:50:32,1/13/2015 11:55:18,1/13/2015 12:10:18,A
6/30/2015 10:33:47,7/2/2015 13:36:04,7/2/2015 14:31:48,7/2/2015 15:32:01,7/2/2015 15:47:01,A
5/4/2015 20:44:45,5/6/2015 11:23:34,5/6/2015 12:08:42,5/6/2015 12:15:43,5/6/2015 12:30:43,A
9/2/2015 8:14:09,9/3/2015 13:47:38,9/3/2015 14:14:55,9/3/2015 14:29:05,9/3/2015 14:44:05,A
12/2/2015 17:56:18,12/3/2015 8:04:32,12/3/2015 8:43:58,12/3/2015 8:55:21,12/3/2015 9:10:21,C
5/24/2015 11:12:02,5/27/2015 11:45:09,5/27/2015 12:07:21,5/27/2015 13:47:39,5/27/2015 14:02:39,A
6/7/2015 10:11:59,6/9/2015 11:50:05,6/9/2015 12:16:06,6/9/2015 12:22:05,6/9/2015 12:37:05,A
1/19/2015 10:37:41,1/27/2015 11:21:01,1/28/2015 13:34:55,1/28/2015 13:52:10,1/28/2015 14:07:10,A
8/24/2015 13:20:48,8/26/2015 13:12:00,8/26/2015 13:26:04,8/26/2015 13:34:06,8/26/2015 13:49:06,A
4/7/2015 8:18:22,4/9/2015 12:49:36,4/9/2015 13:06:16,4/9/2015 13:32:32,4/9/2015 13:47:32,A
12/15/2015 17:21:48,12/21/2015 11:24:42,12/21/2015 11:30:42,12/21/2015 11:36:01,12/21/2015 11:51:01,A
10/26/2015 1:36:44,10/28/2015 11:46:56,10/28/2015 12:04:49,10/28/2015 12:16:20,10/28/2015 12:31:20,A
10/12/2015 22:34:18,10/14/2015 12:50:00,10/14/2015 13:04:11,10/14/2015 13:27:13,10/14/2015 13:42:13,A
8/13/2015 7:31:28,8/17/2015 12:12:41,8/17/2015 12:39:27,8/17/2015 12:48:14,8/17/2015 13:03:14,A
8/25/2015 11:20:40,8/28/2015 11:21:31,8/28/2015 11:27:43,8/28/2015 11:38:02,8/28/2015 11:53:02,A
9/9/2015 20:17:37,9/11/2015 12:17:29,9/11/2015 12:39:44,9/11/2015 12:53:06,9/11/2015 13:08:06,A
9/2/2015 7:54:35,9/4/2015 11:45:00,9/4/2015 11:45:50,9/4/2015 11:50:02,9/4/2015 12:05:02,A
12/7/2015 7:15:22,12/8/2015 11:38:08,12/8/2015 11:52:12,12/8/2015 12:04:00,12/8/2015 12:19:00,A
5/27/2015 21:16:49,5/29/2015 14:00:09,5/29/2015 14:06:32,5/29/2015 14:20:04,5/29/2015 14:35:04,A
2/4/2015 19:51:55,2/6/2015 12:27:11,2/6/2015 12:35:31,2/6/2015 12:53:04,2/6/2015 13:08:04,A
10/23/2015 16:57:02,10/27/2015 11:45:09,10/27/2015 11:54:42,10/27/2015 12:01:06,10/27/2015 12:16:06,A
11/30/2015 23:43:30,12/8/2015 11:38:02,12/8/2015 11:52:12,12/8/2015 12:04:03,12/8/2015 12:19:03,A
12/9/2015 9:15:34,12/11/2015 11:38:01,12/11/2015 12:02:54,12/11/2015 12:18:01,12/11/2015 12:33:01,A
12/10/2015 0:48:42,12/14/2015 11:43:04,12/14/2015 11:49:35,12/14/2015 12:02:02,12/14/2015 12:17:02,A
3/29/2015 21:42:27,3/31/2015 9:06:18,3/31/2015 9:22:32,3/31/2015 9:50:32,3/31/2015 10:05:32,A
10/31/2015 20:18:12,11/3/2015 11:45:17,11/3/2015 11:50:38,11/3/2015 12:06:03,11/3/2015 12:21:03,A
11/26/2015 14:36:08,11/30/2015 11:52:01,11/30/2015 12:10:39,11/30/2015 12:26:00,11/30/2015 12:41:00,A
8/28/2015 12:47:15,9/3/2015 14:18:22,9/3/2015 14:31:43,9/3/2015 14:56:00,9/3/2015 15:11:00,C
10/18/2015 18:34:27,10/18/2015 18:34:54,10/18/2015 20:49:49,10/18/2015 21:22:03,10/18/2015 21:37:03,B
9/9/2015 21:41:44,9/15/2015 16:50:00,9/15/2015 16:52:26,9/15/2015 17:00:15,9/15/2015 17:15:15,A
11/26/2015 11:57:39,11/27/2015 10:39:11,11/27/2015 11:04:31,11/27/2015 11:17:03,11/27/2015 11:32:03,A
11/4/2015 13:25:16,11/4/2015 13:26:35,11/4/2015 13:43:23,11/4/2015 14:03:00,11/4/2015 14:18:00,B
10/20/2015 21:16:22,10/22/2015 12:55:03,10/22/2015 13:09:51,10/22/2015 13:20:02,10/22/2015 13:35:02,A
9/24/2015 20:14:37,9/28/2015 12:45:04,9/28/2015 12:48:29,9/28/2015 13:00:24,9/28/2015 13:15:24,A
11/17/2015 18:20:22,11/17/2015 18:21:07,11/17/2015 18:46:53,11/17/2015 18:51:01,11/17/2015 19:06:01,B
8/26/2015 21:27:07,8/28/2015 11:31:00,8/28/2015 11:57:09,8/28/2015 12:05:03,8/28/2015 12:20:03,A
12/7/2015 18:11:35,12/7/2015 18:12:40,12/7/2015 18:56:44,12/7/2015 19:02:02,12/7/2015 19:17:02,B
3/9/2015 14:21:33,3/11/2015 12:44:01,3/11/2015 13:06:17,3/11/2015 13:19:09,3/11/2015 13:34:09,A
6/2/2015 12:39:08,6/4/2015 11:55:05,6/8/2015 11:05:33,6/8/2015 11:13:02,6/8/2015 11:28:02,A
1/19/2015 21:11:03,1/21/2015 10:16:40,1/21/2015 10:46:28,1/22/2015 7:31:16,1/22/2015 7:46:16,A
9/9/2015 19:28:22,9/11/2015 12:15:01,9/11/2015 12:39:44,9/11/2015 12:53:07,9/11/2015 13:08:07,A
12/1/2015 9:31:01,12/1/2015 9:32:28,12/1/2015 9:44:28,12/1/2015 10:08:13,12/1/2015 10:23:13,B
3/25/2015 13:21:48,3/27/2015 12:11:18,3/27/2015 13:09:13,3/27/2015 13:29:02,3/27/2015 13:44:02,A
12/16/2015 11:18:21,12/16/2015 11:18:40,12/16/2015 11:28:21,12/16/2015 11:43:02,12/16/2015 11:58:02,B
12/10/2015 10:00:56,12/10/2015 10:01:41,12/10/2015 10:05:21,12/10/2015 10:13:01,12/10/2015 10:28:01,B
12/8/2015 14:21:22,12/10/2015 12:38:03,12/10/2015 12:54:01,12/10/2015 13:01:01,12/10/2015 13:16:01,A
6/3/2015 8:35:02,6/4/2015 11:55:10,6/4/2015 12:36:50,6/4/2015 14:50:43,6/4/2015 15:05:43,A
3/16/2015 14:15:35,3/18/2015 11:37:56,3/18/2015 12:20:34,3/18/2015 12:39:56,3/18/2015 12:54:56,A
9/24/2015 20:47:59,9/28/2015 12:45:03,9/28/2015 12:48:29,9/28/2015 13:00:08,9/28/2015 13:15:08,A
7/10/2015 22:15:19,7/14/2015 12:40:02,7/14/2015 13:10:29,7/14/2015 13:16:01,7/14/2015 13:31:01,A
2/6/2015 6:21:27,2/9/2015 12:40:09,2/9/2015 13:10:26,2/9/2015 13:26:08,2/9/2015 13:41:08,A
10/5/2015 21:23:26,10/7/2015 12:00:04,10/7/2015 12:15:40,10/7/2015 12:23:02,10/7/2015 12:38:02,A
11/20/2015 12:43:10,11/24/2015 11:50:02,11/24/2015 11:55:28,11/24/2015 12:15:04,11/24/2015 12:30:04,A
9/5/2015 16:57:02,9/8/2015 11:45:05,9/8/2015 11:53:36,9/8/2015 12:03:10,9/8/2015 12:18:10,A
2/22/2015 15:39:57,2/24/2015 10:55:48,2/24/2015 11:08:12,2/24/2015 11:16:32,2/24/2015 11:31:32,A
9/30/2015 20:43:18,10/2/2015 11:50:06,10/2/2015 12:05:40,10/2/2015 12:12:06,10/2/2015 12:27:06,A
3/11/2015 13:02:45,3/11/2015 13:02:46,3/11/2015 13:02:46,3/11/2015 13:02:46,3/11/2015 13:17:46,C
8/7/2015 15:32:26,8/11/2015 12:15:05,8/11/2015 12:27:51,8/11/2015 12:36:05,8/11/2015 12:51:05,A
5/29/2015 18:08:30,6/2/2015 12:50:17,6/2/2015 13:34:44,6/2/2015 15:15:00,6/2/2015 15:30:00,A
6/7/2015 18:41:41,6/16/2015 13:45:00,6/16/2015 13:46:48,6/16/2015 13:56:04,6/16/2015 14:11:04,A
3/5/2015 12:18:45,3/5/2015 12:18:46,3/5/2015 12:18:49,3/5/2015 12:18:50,3/5/2015 12:33:50,C
8/29/2015 16:17:55,9/1/2015 11:50:09,9/1/2015 11:54:33,9/1/2015 12:06:02,9/1/2015 12:21:02,A
1/24/2015 9:57:21,1/27/2015 11:21:58,1/27/2015 12:01:05,1/27/2015 12:17:02,1/27/2015 12:32:02,A
1/16/2015 8:57:54,1/19/2015 11:54:31,1/19/2015 12:53:58,1/19/2015 13:08:12,1/19/2015 13:23:12,A
11/20/2015 21:08:17,11/24/2015 11:50:00,11/24/2015 11:55:28,11/24/2015 12:15:05,11/24/2015 12:30:05,A
10/25/2015 23:43:18,10/27/2015 12:07:55,10/27/2015 12:27:17,10/27/2015 12:44:03,10/27/2015 12:59:03,A
2/19/2015 8:20:20,2/26/2015 15:21:16,2/26/2015 15:30:33,2/26/2015 15:42:19,2/26/2015 15:57:19,A
5/27/2015 14:28:00,5/29/2015 14:00:09,5/29/2015 14:06:32,5/29/2015 14:20:03,5/29/2015 14:35:03,A
3/4/2015 10:08:06,3/5/2015 11:27:39,3/5/2015 12:02:09,3/5/2015 12:17:54,3/5/2015 12:32:54,A
3/17/2015 22:45:33,3/19/2015 11:47:03,3/19/2015 12:33:31,3/19/2015 12:52:05,3/19/2015 13:07:05,A
10/27/2015 6:23:40,10/28/2015 11:45:06,10/28/2015 12:04:49,10/28/2015 12:18:49,10/28/2015 12:33:49,A
10/1/2015 20:11:04,10/5/2015 12:52:05,10/5/2015 13:38:35,10/5/2015 13:49:10,10/5/2015 14:04:10,A
12/19/2015 22:35:12,12/22/2015 10:41:03,12/22/2015 11:11:05,12/22/2015 11:25:05,12/22/2015 11:40:05,A
4/15/2015 11:20:28,4/23/2015 12:58:40,4/23/2015 18:42:07,4/23/2015 18:52:45,4/23/2015 19:07:45,A
3/2/2015 10:01:33,3/3/2015 12:32:27,3/3/2015 12:49:57,3/3/2015 13:01:33,3/3/2015 13:16:33,A
10/15/2015 16:33:07,10/19/2015 11:53:53,10/19/2015 11:57:58,10/19/2015 12:16:01,10/19/2015 12:31:01,A
10/27/2015 9:05:30,10/29/2015 12:13:14,10/29/2015 12:15:09,10/29/2015 12:25:03,10/29/2015 12:40:03,A
6/4/2015 10:47:33,6/5/2015 12:45:01,6/5/2015 13:17:55,6/5/2015 13:27:04,6/5/2015 13:42:04,A
1/27/2015 17:30:09,1/29/2015 11:56:49,1/29/2015 13:14:05,1/29/2015 13:33:38,1/29/2015 13:48:38,A
10/27/2015 22:01:56,10/27/2015 22:03:32,10/28/2015 0:20:35,10/28/2015 8:38:00,10/28/2015 8:53:00,B
12/15/2015 18:53:03,12/17/2015 11:40:04,12/17/2015 11:52:59,12/17/2015 12:01:00,12/17/2015 12:16:00,A
12/16/2015 9:17:16,12/18/2015 11:44:01,12/18/2015 11:51:30,12/18/2015 11:57:05,12/18/2015 12:12:05,A
8/27/2015 12:09:17,8/31/2015 13:36:59,8/31/2015 13:48:00,8/31/2015 13:59:02,8/31/2015 14:14:02,A
8/18/2015 20:46:58,8/20/2015 12:50:04,8/20/2015 12:59:04,8/20/2015 13:07:00,8/20/2015 13:22:00,A
10/31/2015 12:00:45,11/3/2015 11:45:18,11/3/2015 11:50:38,11/3/2015 12:06:02,11/3/2015 12:21:02,A
12/21/2015 17:59:16,12/23/2015 11:44:10,12/23/2015 11:55:02,12/23/2015 19:24:03,12/23/2015 19:39:03,A
6/29/2015 13:30:24,7/1/2015 14:14:20,7/1/2015 14:57:23,7/1/2015 15:12:04,7/1/2015 15:27:04,A
10/24/2015 16:27:45,10/27/2015 11:45:11,10/27/2015 11:54:42,10/27/2015 12:01:02,10/27/2015 12:16:02,A
5/11/2015 14:16:42,5/13/2015 12:25:37,5/13/2015 12:59:08,5/13/2015 13:19:07,5/13/2015 13:34:07,A
4/4/2015 12:31:17,4/13/2015 12:16:25,4/13/2015 12:49:25,4/13/2015 13:39:19,4/13/2015 13:54:19,A
1/15/2015 15:45:11,1/20/2015 15:00:19,1/20/2015 15:10:30,1/20/2015 21:16:13,1/20/2015 21:31:13,A
4/5/2015 19:54:03,4/8/2015 10:57:11,4/8/2015 11:41:00,4/8/2015 11:52:47,4/8/2015 12:07:47,A
1/29/2015 15:24:26,2/2/2015 10:40:05,2/2/2015 11:43:36,2/2/2015 12:04:28,2/2/2015 12:19:28,A
7/17/2015 14:41:51,7/21/2015 12:50:00,7/21/2015 12:56:08,7/21/2015 13:16:02,7/21/2015 13:31:02,A
9/20/2015 20:31:49,9/22/2015 11:35:09,9/22/2015 11:47:35,9/22/2015 12:10:05,9/22/2015 12:25:05,A
1/22/2015 22:28:09,1/26/2015 11:32:43,1/26/2015 12:11:24,1/26/2015 12:18:46,1/26/2015 12:33:46,A
8/19/2015 11:34:22,8/21/2015 12:45:03,8/21/2015 12:57:14,8/21/2015 13:07:04,8/21/2015 13:22:04,A
5/5/2015 12:19:17,5/8/2015 15:29:43,5/8/2015 16:08:07,5/8/2015 16:18:13,5/8/2015 16:33:13,A
5/4/2015 9:45:11,5/6/2015 11:24:56,5/6/2015 12:08:42,5/6/2015 12:15:52,5/6/2015 12:30:52,A
4/23/2015 18:12:59,4/27/2015 12:01:23,4/27/2015 12:41:31,4/27/2015 14:21:08,4/27/2015 14:36:08,A
6/3/2015 12:59:32,6/5/2015 12:45:02,6/5/2015 13:17:55,6/5/2015 13:27:00,6/5/2015 13:42:00,A
3/26/2015 22:23:28,3/30/2015 11:20:30,3/30/2015 11:21:03,3/30/2015 12:48:12,3/30/2015 13:03:12,A
8/26/2015 11:19:43,8/31/2015 11:40:00,9/1/2015 2:20:08,9/1/2015 7:54:04,9/1/2015 8:09:04,A
11/20/2015 18:42:04,11/24/2015 11:50:09,11/24/2015 11:55:28,11/24/2015 12:15:06,11/24/2015 12:30:06,A
8/31/2015 19:25:15,9/3/2015 18:05:00,9/3/2015 19:11:32,9/3/2015 19:24:02,9/3/2015 19:39:02,A
7/30/2015 16:19:14,8/3/2015 11:50:03,8/3/2015 11:56:09,8/3/2015 12:32:02,8/3/2015 12:47:02,A
12/9/2015 13:46:41,12/11/2015 11:38:00,12/11/2015 12:02:54,12/11/2015 12:18:01,12/11/2015 12:33:01,A
3/1/2015 18:41:57,3/12/2015 12:43:45,3/12/2015 13:27:09,3/12/2015 13:36:19,3/12/2015 13:51:19,A
4/8/2015 9:20:35,4/10/2015 13:01:40,4/10/2015 13:15:52,4/10/2015 13:48:33,4/10/2015 14:03:33,A
2/11/2015 16:13:18,2/13/2015 11:31:46,2/13/2015 11:55:51,2/13/2015 12:01:13,2/13/2015 12:16:13,A
2/11/2015 20:54:29,2/13/2015 11:31:38,2/13/2015 11:55:50,2/13/2015 12:01:21,2/13/2015 12:16:21,A
2/25/2015 17:03:49,2/27/2015 12:18:39,2/27/2015 12:36:12,2/27/2015 12:49:15,2/27/2015 13:04:15,A
7/8/2015 6:30:09,7/10/2015 12:50:01,7/10/2015 13:06:41,7/10/2015 13:19:07,7/10/2015 13:34:07,A
4/9/2015 20:02:55,4/13/2015 12:16:02,4/13/2015 12:49:25,4/13/2015 13:38:12,4/13/2015 13:53:12,A
6/22/2015 20:29:44,6/24/2015 12:09:02,6/24/2015 12:28:18,6/24/2015 12:39:02,6/24/2015 12:54:02,A
3/7/2015 10:33:37,3/10/2015 10:57:02,3/10/2015 11:17:06,3/10/2015 11:23:59,3/10/2015 11:38:59,A
4/26/2015 21:37:51,4/28/2015 11:40:52,4/28/2015 12:15:36,4/28/2015 12:31:25,4/28/2015 12:46:25,A
12/21/2015 7:16:49,12/22/2015 10:41:05,12/22/2015 11:11:05,12/22/2015 11:25:01,12/22/2015 11:40:01,A
12/4/2015 0:04:08,12/7/2015 11:42:56,12/7/2015 18:56:44,12/7/2015 19:02:03,12/7/2015 19:17:03,A
1/29/2015 11:49:29,1/29/2015 11:49:30,1/29/2015 11:49:31,1/29/2015 11:49:31,1/29/2015 12:04:31,C
12/21/2015 14:45:36,12/21/2015 14:47:22,12/21/2015 15:01:01,12/21/2015 15:10:18,12/21/2015 15:25:18,B
5/22/2015 12:38:15,5/27/2015 11:45:02,5/27/2015 12:07:21,5/27/2015 13:47:31,5/27/2015 14:02:31,A
10/29/2015 20:10:34,11/2/2015 13:40:01,11/2/2015 13:45:19,11/2/2015 14:02:00,11/2/2015 14:17:00,A
12/24/2015 11:56:29,12/29/2015 13:39:00,12/29/2015 13:52:59,12/29/2015 14:01:01,12/29/2015 14:16:01,A
10/23/2015 19:03:00,10/27/2015 11:58:16,10/27/2015 12:27:17,10/27/2015 12:44:07,10/27/2015 12:59:07,A
9/12/2015 18:54:39,9/15/2015 12:10:07,9/15/2015 12:17:38,9/15/2015 12:32:01,9/15/2015 12:47:01,A
7/12/2015 18:08:49,7/14/2015 12:40:00,7/14/2015 13:10:29,7/14/2015 13:16:05,7/14/2015 13:31:05,A
1/16/2015 8:02:04,1/19/2015 11:50:12,1/20/2015 16:24:36,1/20/2015 23:09:26,1/20/2015 23:24:26,A
5/29/2015 16:27:40,6/2/2015 12:50:11,6/2/2015 13:34:40,6/2/2015 13:57:02,6/2/2015 14:12:02,A
7/26/2015 11:43:33,7/28/2015 13:10:03,7/28/2015 13:17:53,7/28/2015 13:25:01,7/28/2015 13:40:01,A
4/1/2015 7:16:39,4/6/2015 11:02:57,4/6/2015 11:53:09,4/6/2015 12:00:11,4/6/2015 12:15:11,A
6/24/2015 15:55:52,6/26/2015 13:40:05,6/26/2015 14:16:18,6/26/2015 14:29:03,6/26/2015 14:44:03,A
4/1/2015 12:19:25,4/6/2015 11:01:20,4/6/2015 11:53:09,4/6/2015 11:59:50,4/6/2015 12:14:50,A
5/4/2015 21:50:36,5/6/2015 11:24:42,5/6/2015 12:08:42,5/6/2015 12:15:50,5/6/2015 12:30:50,A
8/24/2015 6:22:18,8/25/2015 13:05:03,8/25/2015 13:12:19,8/25/2015 13:35:00,8/25/2015 13:50:00,A
3/31/2015 6:34:59,4/1/2015 12:00:29,4/1/2015 21:32:12,4/1/2015 21:46:37,4/1/2015 22:01:37,A
4/26/2015 8:56:15,4/28/2015 11:42:33,4/28/2015 12:15:38,4/28/2015 12:31:33,4/28/2015 12:46:33,A
11/24/2015 9:14:37,11/25/2015 10:49:32,11/25/2015 10:51:52,11/25/2015 11:00:02,11/25/2015 11:15:02,A
10/3/2015 10:44:10,10/3/2015 10:47:13,10/3/2015 11:07:53,10/3/2015 11:17:07,10/3/2015 11:32:07,B
6/17/2015 11:57:45,6/19/2015 12:45:01,6/19/2015 12:46:25,6/19/2015 12:59:01,6/19/2015 13:14:01,A
7/7/2015 23:32:35,7/14/2015 16:52:54,7/14/2015 17:39:28,7/14/2015 17:48:07,7/14/2015 18:03:07,A
2/7/2015 2:43:39,2/11/2015 8:27:11,2/11/2015 8:44:32,2/11/2015 8:57:05,2/11/2015 9:12:05,A
4/14/2015 22:16:27,4/16/2015 10:51:43,4/16/2015 11:21:23,4/16/2015 11:30:38,4/16/2015 11:45:38,A
5/17/2015 20:33:37,5/19/2015 12:55:45,5/19/2015 13:29:37,5/19/2015 14:05:01,5/19/2015 14:20:01,A
10/22/2015 18:25:43,10/22/2015 18:26:54,10/22/2015 18:34:30,10/22/2015 18:38:00,10/22/2015 18:53:00,B
8/26/2015 20:06:36,8/28/2015 11:31:00,9/1/2015 16:30:12,9/1/2015 16:37:05,9/1/2015 16:52:05,A
2/24/2015 11:57:07,2/27/2015 12:50:29,2/27/2015 13:21:27,2/27/2015 13:40:19,2/27/2015 13:55:19,C
11/24/2015 23:55:58,11/27/2015 10:39:14,11/27/2015 11:04:31,11/27/2015 11:14:17,11/27/2015 11:29:17,A
10/14/2015 9:20:00,10/15/2015 12:04:06,10/15/2015 12:06:08,10/15/2015 12:16:03,10/15/2015 12:31:03,C
6/19/2015 20:04:23,6/23/2015 12:45:01,6/23/2015 13:38:31,6/23/2015 13:48:00,6/23/2015 14:03:00,A
2/25/2015 20:27:27,2/27/2015 12:19:21,2/27/2015 12:36:14,2/27/2015 12:48:28,2/27/2015 13:03:28,A
12/13/2015 13:08:37,12/15/2015 11:44:06,12/15/2015 11:48:00,12/15/2015 12:05:06,12/15/2015 12:20:06,A
12/18/2015 13:11:49,12/21/2015 10:55:01,12/21/2015 11:06:45,12/21/2015 11:16:02,12/21/2015 11:31:02,A
12/11/2015 21:39:36,12/13/2015 20:53:31,12/14/2015 3:00:36,12/14/2015 7:36:06,12/14/2015 7:51:06,B
9/27/2015 15:28:37,9/29/2015 13:02:29,10/5/2015 15:00:02,10/5/2015 15:08:00,10/5/2015 15:23:00,A
2/24/2015 17:02:57,2/26/2015 14:21:55,2/26/2015 14:56:34,2/26/2015 15:14:51,2/26/2015 15:29:51,A
7/12/2015 12:26:03,7/14/2015 13:01:53,7/14/2015 13:10:29,7/14/2015 13:16:05,7/14/2015 13:31:05,A
1/29/2015 12:05:37,2/2/2015 10:40:15,2/2/2015 11:43:36,2/2/2015 12:04:09,2/2/2015 12:19:09,A
5/13/2015 16:38:06,5/19/2015 13:43:47,5/19/2015 13:50:17,5/20/2015 11:05:00,5/20/2015 11:20:00,A
6/16/2015 22:07:11,6/18/2015 12:58:15,6/18/2015 13:11:58,6/18/2015 13:40:01,6/18/2015 13:55:01,A
10/12/2015 16:36:24,10/14/2015 12:50:02,10/14/2015 13:04:11,10/14/2015 13:27:11,10/14/2015 13:42:11,A
12/2/2015 9:38:38,12/3/2015 11:55:04,12/3/2015 11:57:58,12/3/2015 12:06:05,12/3/2015 12:21:05,A
4/21/2015 20:22:26,4/23/2015 12:37:26,4/23/2015 13:05:36,4/23/2015 13:17:12,4/23/2015 13:32:12,A
12/18/2015 6:00:34,12/18/2015 6:03:55,12/18/2015 6:54:44,12/18/2015 7:34:28,12/18/2015 7:49:28,B
8/16/2015 11:19:59,8/18/2015 12:59:48,8/18/2015 13:08:25,8/18/2015 13:31:00,8/18/2015 13:46:00,A
1/20/2015 15:36:47,1/22/2015 12:54:05,1/22/2015 13:37:50,1/22/2015 13:58:08,1/22/2015 14:13:08,A
10/2/2015 8:46:47,10/12/2015 14:23:16,10/12/2015 14:25:25,10/12/2015 14:36:00,10/12/2015 14:51:00,A
3/4/2015 19:32:56,3/6/2015 10:47:17,3/6/2015 11:08:38,3/6/2015 11:18:03,3/6/2015 11:33:03,A
7/5/2015 10:43:21,7/7/2015 12:48:08,7/7/2015 13:13:37,7/7/2015 13:21:03,7/7/2015 13:36:03,A
2/2/2015 12:22:20,2/2/2015 12:22:21,2/2/2015 12:22:21,2/2/2015 12:22:21,2/2/2015 12:37:21,C
8/26/2015 21:36:36,8/28/2015 11:21:35,8/28/2015 11:27:43,8/28/2015 11:38:00,8/28/2015 11:53:00,A
5/7/2015 9:54:11,5/8/2015 12:28:07,5/8/2015 13:23:09,5/8/2015 13:36:41,5/8/2015 13:51:41,A
2/26/2015 22:42:58,3/2/2015 13:14:44,3/2/2015 13:22:02,3/2/2015 13:52:10,3/2/2015 14:07:10,A
11/27/2015 15:10:55,12/1/2015 11:48:12,12/1/2015 12:00:51,12/1/2015 12:13:06,12/1/2015 12:28:06,A
2/11/2015 10:50:53,2/12/2015 10:45:15,2/12/2015 12:13:03,2/12/2015 12:22:18,2/12/2015 12:37:18,A
8/24/2015 8:50:59,8/25/2015 13:05:08,8/25/2015 13:12:19,8/25/2015 13:35:04,8/25/2015 13:50:04,A
3/30/2015 14:25:49,4/1/2015 12:00:20,4/1/2015 12:48:43,4/1/2015 13:00:51,4/1/2015 13:15:51,A
5/22/2015 11:36:34,5/27/2015 11:45:16,5/27/2015 12:07:23,5/27/2015 13:47:07,5/27/2015 14:02:07,A
12/21/2015 10:36:23,12/23/2015 11:44:07,12/23/2015 11:55:02,12/23/2015 12:04:03,12/23/2015 12:19:03,A
10/11/2015 12:28:04,10/11/2015 12:29:03,10/11/2015 12:34:17,10/11/2015 12:40:01,10/11/2015 12:55:01,B
9/29/2015 7:28:04,10/1/2015 16:12:48,10/1/2015 16:14:41,10/1/2015 16:41:27,10/1/2015 16:56:27,A
7/7/2015 18:25:01,7/9/2015 12:49:39,7/9/2015 13:03:22,7/9/2015 13:17:05,7/9/2015 13:32:05,A
10/26/2015 9:16:45,10/26/2015 9:17:49,10/26/2015 9:19:53,10/26/2015 9:27:00,10/26/2015 9:42:00,B
3/5/2015 9:30:07,3/9/2015 11:31:19,3/9/2015 11:54:29,3/9/2015 12:05:58,3/9/2015 12:20:58,A
8/6/2015 12:03:26,8/10/2015 12:43:23,8/10/2015 12:48:00,8/10/2015 13:10:01,8/10/2015 13:25:01,A
3/20/2015 10:22:21,3/24/2015 9:53:55,3/24/2015 9:57:29,3/24/2015 10:12:32,3/24/2015 10:27:32,A
5/25/2015 20:46:39,5/28/2015 12:35:08,5/28/2015 12:39:22,5/28/2015 12:48:03,5/28/2015 13:03:03,A
9/21/2015 21:18:45,9/23/2015 13:05:58,9/23/2015 13:20:19,9/23/2015 13:28:24,9/23/2015 13:43:24,A
12/28/2015 8:37:48,12/31/2015 10:39:03,12/31/2015 10:53:53,12/31/2015 11:02:01,12/31/2015 11:17:01,A
6/29/2015 11:50:18,7/1/2015 12:55:07,7/2/2015 13:34:37,7/2/2015 13:43:04,7/2/2015 13:58:04,A
8/7/2015 17:53:13,8/11/2015 12:15:04,8/11/2015 12:27:51,8/11/2015 12:36:04,8/11/2015 12:51:04,A
2/6/2015 9:50:48,2/10/2015 12:19:13,2/10/2015 12:24:10,2/10/2015 12:37:15,2/10/2015 12:52:15,A
10/6/2015 9:07:49,10/7/2015 12:00:02,10/7/2015 12:15:40,10/7/2015 12:23:00,10/7/2015 12:38:00,A
7/29/2015 9:30:19,7/31/2015 15:29:02,7/31/2015 15:35:59,7/31/2015 15:54:05,7/31/2015 16:09:05,A
6/9/2015 17:39:22,6/11/2015 12:50:03,6/11/2015 12:58:59,6/11/2015 13:07:04,6/11/2015 13:22:04,A
11/1/2015 16:49:38,11/3/2015 11:45:17,11/3/2015 11:50:38,11/3/2015 12:06:00,11/3/2015 12:21:00,A
